"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-04","Fredericton-Oromocto, New Brunswick","2021S05001340","Payroll employees","Number","223","units","0","v1374464814","18.2","60550","A","","","0"
"2024-04","Fredericton-Oromocto, New Brunswick","2021S05001340","Job vacancy rate","Percent","239","units","0","v1374464815","18.3","3.0","B","","","1"
"2024-04","Edmundston-Woodstock, New Brunswick","2021S05001350","Job vacancies","Number","223","units","0","v1374464816","19.1","990","C","","","0"
"2024-04","Edmundston-Woodstock, New Brunswick","2021S05001350","Payroll employees","Number","223","units","0","v1374464817","19.2","32525","A","","","0"
"2024-04","Edmundston-Woodstock, New Brunswick","2021S05001350","Job vacancy rate","Percent","239","units","0","v1374464818","19.3","3.0","C","","","1"
"2024-04","Quebec","2021A000224","Job vacancies","Number","223","units","0","v1374464819","20.1","128195","A","","","0"
"2024-04","Quebec","2021A000224","Payroll employees","Number","223","units","0","v1374464820","20.2","3869545","A","","","0"
"2024-04","Quebec","2021A000224","Job vacancy rate","Percent","239","units","0","v1374464821","20.3","3.2","A","","","1"
"2024-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Job vacancies","Number","223","units","0","v1374464822","21.1","825","C","","","0"
"2024-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Payroll employees","Number","223","units","0","v1374464823","21.2","32280","A","","","0"
"2024-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Job vacancy rate","Percent","239","units","0","v1374464824","21.3","2.5","C","","","1"
"2024-04","Bas-Saint-Laurent, Quebec","2021S05002415","Job vacancies","Number","223","units","0","v1374464825","22.1","2730","B","","","0"
"2024-04","Bas-Saint-Laurent, Quebec","2021S05002415","Payroll employees","Number","223","units","0","v1374464826","22.2","71595","A","","","0"
"2024-04","Bas-Saint-Laurent, Quebec","2021S05002415","Job vacancy rate","Percent","239","units","0","v1374464827","22.3","3.7","B","","","1"
"2024-04","Capitale-Nationale, Quebec","2021S05002420","Job vacancies","Number","223","units","0","v1374464828","23.1","11360","A","","","0"
"2024-04","Capitale-Nationale, Quebec","2021S05002420","Payroll employees","Number","223","units","0","v1374464829","23.2","369505","A","","","0"
"2024-04","Capitale-Nationale, Quebec","2021S05002420","Job vacancy rate","Percent","239","units","0","v1374464830","23.3","3.0","A","","","1"
"2024-04","Chaudière-Appalaches, Quebec","2021S05002425","Job vacancies","Number","223","units","0","v1374464831","24.1","5575","B","","","0"
"2024-04","Chaudière-Appalaches, Quebec","2021S05002425","Payroll employees","Number","223","units","0","v1374464832","24.2","201675","A","","","0"
"2024-04","Chaudière-Appalaches, Quebec","2021S05002425","Job vacancy rate","Percent","239","units","0","v1374464833","24.3","2.7","B","","","1"
"2024-04","Estrie, Quebec","2021S05002430","Job vacancies","Number","223","units","0","v1374464834","25.1","9030","B","","","0"
"2024-04","Estrie, Quebec","2021S05002430","Payroll employees","Number","223","units","0","v1374464835","25.2","159030","A","","","0"
"2024-04","Estrie, Quebec","2021S05002430","Job vacancy rate","Percent","239","units","0","v1374464836","25.3","5.4","B","","","1"
"2024-04","Centre-du-Québec, Quebec","2021S05002433","Job vacancies","Number","223","units","0","v1374464837","26.1","4150","B","","","0"
"2024-04","Centre-du-Québec, Quebec","2021S05002433","Payroll employees","Number","223","units","0","v1374464838","26.2","118175","A","","","0"
"2024-04","Centre-du-Québec, Quebec","2021S05002433","Job vacancy rate","Percent","239","units","0","v1374464839","26.3","3.4","A","","","1"
"2024-04","Montérégie, Quebec","2021S05002435","Job vacancies","Number","223","units","0","v1374464840","27.1","18545","A","","","0"
"2024-04","Montérégie, Quebec","2021S05002435","Payroll employees","Number","223","units","0","v1374464841","27.2","581270","A","","","0"
"2024-04","Montérégie, Quebec","2021S05002435","Job vacancy rate","Percent","239","units","0","v1374464842","27.3","3.1","A","","","1"
"2024-04","Montréal, Quebec","2021S05002440","Job vacancies","Number","223","units","0","v1374464843","28.1","37865","A","","","0"
"2024-04","Montréal, Quebec","2021S05002440","Payroll employees","Number","223","units","0","v1374464844","28.2","1264200","A","","","0"
"2024-04","Montréal, Quebec","2021S05002440","Job vacancy rate","Percent","239","units","0","v1374464845","28.3","2.9","A","","","1"
"2024-04","Laval, Quebec","2021S05002445","Job vacancies","Number","223","units","0","v1374464846","29.1","4020","B","","","0"
"2024-04","Laval, Quebec","2021S05002445","Payroll employees","Number","223","units","0","v1374464847","29.2","161595","A","","","0"
"2024-04","Laval, Quebec","2021S05002445","Job vacancy rate","Percent","239","units","0","v1374464848","29.3","2.4","B","","","1"
"2024-04","Lanaudière, Quebec","2021S05002450","Job vacancies","Number","223","units","0","v1374464849","30.1","7155","B","","","0"
"2024-04","Lanaudière, Quebec","2021S05002450","Payroll employees","Number","223","units","0","v1374464850","30.2","180600","A","","","0"
"2024-04","Lanaudière, Quebec","2021S05002450","Job vacancy rate","Percent","239","units","0","v1374464851","30.3","3.8","B","","","1"
"2024-04","Laurentides, Quebec","2021S05002455","Job vacancies","Number","223","units","0","v1374464852","31.1","8130","B","","","0"
"2024-04","Laurentides, Quebec","2021S05002455","Payroll employees","Number","223","units","0","v1374464853","31.2","227960","A","","","0"
"2024-04","Laurentides, Quebec","2021S05002455","Job vacancy rate","Percent","239","units","0","v1374464854","31.3","3.4","A","","","1"
"2024-04","Outaouais, Quebec","2021S05002460","Job vacancies","Number","223","units","0","v1374464855","32.1","3885","C","","","0"
"2024-04","Outaouais, Quebec","2021S05002460","Payroll employees","Number","223","units","0","v1374464856","32.2","115450","B","","","0"
"2024-04","Outaouais, Quebec","2021S05002460","Job vacancy rate","Percent","239","units","0","v1374464857","32.3","3.3","B","","","1"
"2024-04","Abitibi-Témiscamingue, Quebec","2021S05002465","Job vacancies","Number","223","units","0","v1374464858","33.1","3985","B","","","0"
"2024-04","Abitibi-Témiscamingue, Quebec","2021S05002465","Payroll employees","Number","223","units","0","v1374464859","33.2","81840","A","","","0"
"2024-04","Abitibi-Témiscamingue, Quebec","2021S05002465","Job vacancy rate","Percent","239","units","0","v1374464860","33.3","4.6","A","","","1"
"2024-04","Mauricie, Quebec","2021S05002470","Job vacancies","Number","223","units","0","v1374464861","34.1","4660","B","","","0"
"2024-04","Mauricie, Quebec","2021S05002470","Payroll employees","Number","223","units","0","v1374464862","34.2","113765","A","","","0"
"2024-04","Mauricie, Quebec","2021S05002470","Job vacancy rate","Percent","239","units","0","v1374464863","34.3","3.9","B","","","1"
"2024-04","Saguenay-Lac-Saint-Jean, Quebec","2021S05002475","Job vacancies","Number","223","units","0","v1374464864","35.1","3720","B","","","0"
"2024-04","Saguenay-Lac-Saint-Jean, Quebec","2021S05002475","Payroll employees","Number","223","units","0","v1374464865","35.2","125355","A","","","0"
"2024-04","Saguenay-Lac-Saint-Jean, Quebec","2021S05002475","Job vacancy rate","Percent","239","units","0","v1374464866","35.3","2.9","B","","","1"
"2024-04","Côte-Nord and Nord-du-Québec, Quebec","","Job vacancies","Number","223","units","0","v1374464867","36.1","2555","C","","","0"
"2024-04","Côte-Nord and Nord-du-Québec, Quebec","","Payroll employees","Number","223","units","0","v1374464868","36.2","65255","B","","","0"
"2024-04","Côte-Nord and Nord-du-Québec, Quebec","","Job vacancy rate","Percent","239","units","0","v1374464869","36.3","3.8","B","","","1"
"2024-04","Ontario","2021A000235","Job vacancies","Number","223","units","0","v1374464870","37.1","201025","A","","","0"
"2024-04","Ontario","2021A000235","Payroll employees","Number","223","units","0","v1374464871","37.2","6717620","A","","","0"
"2024-04","Ontario","2021A000235","Job vacancy rate","Percent","239","units","0","v1374464872","37.3","2.9","A","","","1"
"2024-04","Ottawa, Ontario","2021S05003510","Job vacancies","Number","223","units","0","v1374464873","38.1","18175","A","","","0"
"2024-04","Ottawa, Ontario","2021S05003510","Payroll employees","Number","223","units","0","v1374464874","38.2","645665","A","","","0"
"2024-04","Ottawa, Ontario","2021S05003510","Job vacancy rate","Percent","239","units","0","v1374464875","38.3","2.7","A","","","1"
"2024-04","Kingston-Pembroke, Ontario","2021S05003515","Job vacancies","Number","223","units","0","v1374464876","39.1","6230","B","","","0"
"2024-04","Kingston-Pembroke, Ontario","2021S05003515","Payroll employees","Number","223","units","0","v1374464877","39.2","178890","A","","","0"
"2024-04","Kingston-Pembroke, Ontario","2021S05003515","Job vacancy rate","Percent","239","units","0","v1374464878","39.3","3.4","B","","","1"
"2024-04","Muskoka-Kawarthas, Ontario","2021S05003520","Job vacancies","Number","223","units","0","v1374464879","40.1","5500","B","","","0"
"2024-04","Muskoka-Kawarthas, Ontario","2021S05003520","Payroll employees","Number","223","units","0","v1374464880","40.2","147625","A","","","0"
"2024-04","Muskoka-Kawarthas, Ontario","2021S05003520","Job vacancy rate","Percent","239","units","0","v1374464881","40.3","3.6","B","","","1"
"2024-04","Toronto, Ontario","2021S05003530","Job vacancies","Number","223","units","0","v1374464882","41.1","97130","A","","","0"
"2024-04","Toronto, Ontario","2021S05003530","Payroll employees","Number","223","units","0","v1374464883","41.2","3399525","A","","","0"
"2024-04","Toronto, Ontario","2021S05003530","Job vacancy rate","Percent","239","units","0","v1374464884","41.3","2.8","A","","","1"
"2024-04","Kitchener-Waterloo-Barrie, Ontario","2021S05003540","Job vacancies","Number","223","units","0","v1374464885","42.1","19955","A","","","0"
"2024-04","Kitchener-Waterloo-Barrie, Ontario","2021S05003540","Payroll employees","Number","223","units","0","v1374464886","42.2","647950","A","","","0"
"2024-04","Kitchener-Waterloo-Barrie, Ontario","2021S05003540","Job vacancy rate","Percent","239","units","0","v1374464887","42.3","3.0","A","","","1"
"2024-04","Hamilton-Niagara Peninsula, Ontario","2021S05003550","Job vacancies","Number","223","units","0","v1374464888","43.1","19195","A","","","0"
"2024-04","Hamilton-Niagara Peninsula, Ontario","2021S05003550","Payroll employees","Number","223","units","0","v1374464889","43.2","626525","A","","","0"
"2024-04","Hamilton-Niagara Peninsula, Ontario","2021S05003550","Job vacancy rate","Percent","239","units","0","v1374464890","43.3","3.0","A","","","1"
"2024-04","London, Ontario","2021S05003560","Job vacancies","Number","223","units","0","v1374464891","44.1","11030","B","","","0"
"2024-04","London, Ontario","2021S05003560","Payroll employees","Number","223","units","0","v1374464892","44.2","328290","A","","","0"
"2024-04","London, Ontario","2021S05003560","Job vacancy rate","Percent","239","units","0","v1374464893","44.3","3.3","A","","","1"
"2024-04","Windsor-Sarnia, Ontario","2021S05003570","Job vacancies","Number","223","units","0","v1374464894","45.1","5950","B","","","0"
"2024-04","Windsor-Sarnia, Ontario","2021S05003570","Payroll employees","Number","223","units","0","v1374464895","45.2","280680","A","","","0"
"2024-04","Windsor-Sarnia, Ontario","2021S05003570","Job vacancy rate","Percent","239","units","0","v1374464896","45.3","2.1","B","","","1"
"2024-04","Stratford-Bruce Peninsula, Ontario","2021S05003580","Job vacancies","Number","223","units","0","v1374464897","46.1","3860","B","","","0"
"2024-04","Stratford-Bruce Peninsula, Ontario","2021S05003580","Payroll employees","Number","223","units","0","v1374464898","46.2","123825","A","","","0"
"2024-04","Stratford-Bruce Peninsula, Ontario","2021S05003580","Job vacancy rate","Percent","239","units","0","v1374464899","46.3","3.0","B","","","1"
"2024-04","Northeast, Ontario","2021S05003590","Job vacancies","Number","223","units","0","v1374464900","47.1","8655","B","","","0"
"2024-04","Northeast, Ontario","2021S05003590","Payroll employees","Number","223","units","0","v1374464901","47.2","236355","A","","","0"
"2024-04","Northeast, Ontario","2021S05003590","Job vacancy rate","Percent","239","units","0","v1374464902","47.3","3.5","B","","","1"
"2024-04","Northwest, Ontario","2021S05003595","Job vacancies","Number","223","units","0","v1374464903","48.1","5350","B","","","0"
"2024-04","Northwest, Ontario","2021S05003595","Payroll employees","Number","223","units","0","v1374464904","48.2","102285","A","","","0"
"2024-04","Northwest, Ontario","2021S05003595","Job vacancy rate","Percent","239","units","0","v1374464905","48.3","5.0","B","","","1"
"2024-04","Manitoba","2021A000246","Job vacancies","Number","223","units","0","v1374464906","49.1","22010","A","","","0"
"2024-04","Manitoba","2021A000246","Payroll employees","Number","223","units","0","v1374464907","49.2","615100","A","","","0"
"2024-04","Manitoba","2021A000246","Job vacancy rate","Percent","239","units","0","v1374464908","49.3","3.5","A","","","1"
"2024-04","Southeast, Manitoba","2021S05004610","Job vacancies","Number","223","units","0","v1374464909","50.1","1735","C","","","0"
"2024-04","Southeast, Manitoba","2021S05004610","Payroll employees","Number","223","units","0","v1374464910","50.2","51520","A","","","0"
"2024-04","Southeast, Manitoba","2021S05004610","Job vacancy rate","Percent","239","units","0","v1374464911","50.3","3.3","C","","","1"
"2024-04","South Central and North Central, Manitoba","","Job vacancies","Number","223","units","0","v1374464912","51.1","1650","B","","","0"
"2024-04","South Central and North Central, Manitoba","","Payroll employees","Number","223","units","0","v1374464913","51.2","53855","A","","","0"
"2024-04","South Central and North Central, Manitoba","","Job vacancy rate","Percent","239","units","0","v1374464914","51.3","3.0","B","","","1"
"2024-04","Southwest, Manitoba","2021S05004630","Job vacancies","Number","223","units","0","v1374464915","52.1","2310","B","","","0"
"2024-04","Southwest, Manitoba","2021S05004630","Payroll employees","Number","223","units","0","v1374464916","52.2","52715","A","","","0"
"2024-04","Southwest, Manitoba","2021S05004630","Job vacancy rate","Percent","239","units","0","v1374464917","52.3","4.2","B","","","1"
